Temperature,Humidity,Wind Speed,Precipitation (%),Weather Type,Atmospheric Pressure,UV Index,Season,Visibility (km),Cloud Cover
1,60,18.5,71,Snowy,996.93,0,Winter,2.5,partly cloudy
-9,93,13.5,80,Snowy,984.79,0,Winter,2.5,overcast
27,81,19.5,79,Rainy,1006.48,2,Autumn,4,overcast
24,42,8,15,Sunny,1013.56,8,Autumn,10,partly cloudy
46,47,2.5,29,Sunny,1183.59,10,Autumn,9,overcast
-6,77,4,77,Snowy,986.3,0,Winter,4.5,overcast
24,63,7.5,20,Cloudy,1000.2,1,Winter,6,overcast
35,94,17,101,Cloudy,1000.99,12,Summer,10,partly cloudy
0,75,3.5,56,Snowy,997.51,0,Winter,5,overcast
-21,91,22,74,Snowy,995.7,8,Winter,0.5,overcast
1,96,9,95,Snowy,990.82,1,Winter,3.5,overcast
26,88,18.5,81,Rainy,992.92,3,Winter,4.5,overcast
30,76,14.5,20,Cloudy,1005.52,2,Winter,5.5,overcast
36,55,1,19,Sunny,1024.47,10,Spring,8.5,clear
-7,99,21.5,88,Snowy,990.26,14,Winter,1.5,overcast
10,67,9.5,74,Rainy,1018.43,0,Spring,1.5,overcast
30,60,13,87,Rainy,997.88,1,Winter,3,partly cloudy
27,40,2.5,12,Sunny,1013.41,7,Summer,8.5,partly cloudy
7,37,14.5,84,Cloudy,816.07,1,Spring,2,cloudy
1,76,18.5,69,Snowy,998.52,0,Winter,4,overcast
22,97,7.5,73,Rainy,1008.16,2,Winter,2,overcast
41,41,4.5,10,Sunny,1013.37,6,Winter,9,clear
17,72,16,84,Rainy,998.7,2,Winter,4.5,overcast
20,66,13.5,11,Cloudy,1003.52,2,Summer,8,partly cloudy
43,32,7.5,10,Sunny,1014.77,7,Spring,9,clear
-10,103,37,80,Snowy,997.31,11,Winter,1,partly cloudy
31,62,9.5,74,Rainy,1012.08,1,Spring,4.5,partly cloudy
25,62,13.5,41,Cloudy,1009.99,1,Spring,8.5,partly cloudy
37,79,0,35,Cloudy,1185.32,10,Spring,12.5,partly cloudy
37,23,1.5,17,Sunny,1025.11,10,Winter,9.5,clear
14,63,13,92,Snowy,986.75,3,Summer,18,overcast
3,95,10,67,Snowy,988.8,1,Winter,4.5,overcast
4,69,14,90,Snowy,984.42,0,Winter,3.5,overcast
28,51,11,62,Cloudy,826.57,0,Autumn,5.5,partly cloudy
31,70,14.5,45,Cloudy,1016.27,4,Spring,7.5,partly cloudy
32,63,11.5,81,Rainy,1018.15,1,Spring,5,overcast
21,34,6,7,Sunny,1015.47,9,Winter,8,partly cloudy
1,61,10,89,Snowy,988.69,0,Winter,3,overcast
24,73,14,38,Cloudy,1017.76,2,Spring,7.5,partly cloudy
23,74,6,71,Sunny,1022.06,5,Spring,3,partly cloudy
42,27,8,13,Snowy,804,14,Summer,19.5,cloudy
-1,95,13,79,Snowy,987.82,0,Winter,1.5,overcast
29,21,3.5,5,Sunny,1014.9,11,Spring,8,clear
24,88,17.5,58,Rainy,1007.43,1,Spring,2,overcast
19,64,13.5,87,Rainy,1016.73,1,Summer,4.5,overcast
44,42,9,18,Sunny,1027.68,8,Summer,6,partly cloudy
31,70,9,12,Cloudy,1017.9,2,Autumn,8.5,overcast
-19,68,12.5,80,Cloudy,938.94,3,Spring,7,overcast
25,55,8,14,Cloudy,1019.5,3,Spring,8,overcast
27,49,7.5,15,Sunny,1025.36,6,Summer,9.5,clear
-6,88,6.5,92,Snowy,993.17,1,Winter,4,partly cloudy
23,58,12,27,Cloudy,1013.14,4,Spring,6.5,partly cloudy
49,83,0,71,Cloudy,1009.87,3,Autumn,10,partly cloudy
2,85,10.5,84,Snowy,999.56,1,Winter,4,overcast
-1,91,2,91,Snowy,999.65,1,Winter,3,partly cloudy
3,75,5.5,93,Snowy,994.31,0,Winter,2,overcast
32,53,4.5,41,Cloudy,1007.25,4,Spring,8.5,overcast
4,84,1,78,Snowy,983.64,0,Winter,2.5,overcast
-8,61,16.5,58,Snowy,986.3,0,Winter,2.5,overcast
30,97,18,69,Rainy,993.7,3,Spring,2.5,partly cloudy
-8,87,16.5,73,Snowy,997.9,1,Winter,5,overcast
40,97,13,100,Cloudy,1010.52,3,Spring,2.5,overcast
17,71,19,74,Rainy,1001.64,3,Spring,1.5,overcast
-3,73,8,72,Snowy,987.45,1,Winter,2,overcast
25,49,2,71,Cloudy,973.42,4,Summer,0,partly cloudy
13,99,13,74,Rainy,1010.58,3,Winter,1,overcast
28,33,8,61,Sunny,1187.74,4,Summer,6,cloudy
-20,52,3.5,87,Snowy,922.51,14,Autumn,16,partly cloudy
22,50,4.5,41,Cloudy,1007.32,4,Summer,8.5,partly cloudy
40,21,4.5,11,Sunny,1012.68,7,Spring,9.5,clear
4,99,8,79,Snowy,999.79,0,Winter,5,overcast
-4,62,13.5,78,Snowy,993.99,1,Winter,3.5,overcast
39,35,14,17,Sunny,810.56,8,Spring,5,partly cloudy
42,61,0,17,Sunny,1016.89,11,Summer,9,clear
10,98,13,95,Rainy,1015.05,3,Winter,1.5,partly cloudy
33,67,13,32,Cloudy,1000.83,1,Autumn,6,partly cloudy
31,50,2,16,Sunny,1023.9,9,Winter,10,clear
-10,84,14.5,78,Snowy,990.78,1,Winter,3.5,overcast
41,66,2,8,Sunny,1012.86,10,Summer,8,partly cloudy
0,96,1.5,88,Snowy,988.22,0,Winter,2.5,overcast
14,82,9.5,71,Rainy,992.51,0,Summer,3.5,partly cloudy
22,68,8,22,Cloudy,1001.82,1,Autumn,6.5,overcast
-9,87,7.5,56,Snowy,997.69,1,Winter,2,overcast
28,80,6,89,Rainy,1004.07,0,Autumn,4.5,overcast
-3,98,6,99,Snowy,982.6,0,Winter,5,overcast
4,80,10.5,50,Snowy,982.13,1,Winter,2,overcast
-3,74,16.5,87,Snowy,989.04,0,Winter,3.5,overcast
29,56,7,3,Sunny,1010.5,11,Spring,5,clear
-3,74,10.5,105,Snowy,998.87,2,Winter,2.5,partly cloudy
13,73,13.5,44,Cloudy,1013,1,Winter,8,overcast
16,98,14.5,93,Rainy,991.92,1,Winter,4.5,overcast
24,77,6,77,Rainy,1007.29,2,Summer,3,overcast
11,59,2,38,Cloudy,1018.8,3,Summer,7,partly cloudy
21,68,5.5,15,Sunny,1020.71,10,Winter,9,clear
16,77,8,34,Cloudy,1007.74,1,Summer,7.5,overcast
19,78,10,38,Cloudy,1006.17,2,Spring,8,partly cloudy
36,36,7.5,10,Sunny,1018.51,11,Spring,7,clear
17,77,7,59,Rainy,997.83,2,Summer,1.5,overcast
21,79,15.5,51,Rainy,1000.96,2,Summer,3.5,overcast
33,79,17,55,Rainy,1014.11,1,Spring,2.5,overcast
15,74,4.5,32,Cloudy,1007.64,1,Summer,7.5,overcast
18,65,9.5,83,Rainy,1016.84,1,Summer,2.5,overcast
3,95,16,82,Snowy,992.28,1,Winter,2,overcast
1,70,19.5,93,Snowy,995.39,0,Winter,3.5,overcast
0,70,39.5,109,Snowy,990.93,13,Winter,2,partly cloudy
27,33,8.5,0,Sunny,1010.72,11,Winter,5.5,clear
-14,24,8.5,85,Snowy,890.24,12,Spring,3,partly cloudy
26,94,8.5,91,Rainy,1015.87,3,Summer,1,overcast
2,100,20.5,98,Snowy,998.24,5,Winter,0.5,overcast
2,89,19.5,81,Snowy,983.93,2,Winter,1.5,overcast
-8,108,36.5,80,Snowy,986.2,12,Winter,3.5,overcast
-8,65,7,90,Snowy,990.02,0,Winter,2,partly cloudy
24,56,14.5,11,Cloudy,1001.54,2,Winter,8,partly cloudy
33,98,14,93,Rainy,996.33,2,Summer,4.5,overcast
33,93,5,93,Rainy,1009.61,2,Summer,1.5,overcast
30,70,16,53,Rainy,1004.4,1,Winter,4.5,partly cloudy
-1,41,3.5,12,Cloudy,1126.99,10,Spring,6,cloudy
4,96,0,52,Snowy,997.85,0,Winter,5,overcast
-4,79,14.5,83,Snowy,985.67,1,Winter,2,partly cloudy
23,33,2.5,86,Snowy,1146.4,3,Winter,16.5,cloudy
-2,83,33,89,Snowy,988.92,13,Winter,1.5,overcast
33,86,13,65,Rainy,1016.84,3,Winter,5,overcast
27,80,10,84,Cloudy,1008.88,13,Spring,10,partly cloudy
3,107,3,72,Snowy,993.7,12,Winter,2.5,overcast
16,65,12.5,27,Rainy,1146.34,8,Winter,15,cloudy
-9,71,10,84,Snowy,989.79,0,Winter,3,overcast
34,63,5,71,Rainy,1004.06,3,Autumn,3.5,overcast
43,39,0.5,6,Sunny,1013.52,5,Spring,6,clear
1,92,3.5,95,Snowy,994.98,1,Winter,4,overcast
30,29,0.5,13,Sunny,1013.89,6,Winter,7,partly cloudy
36,63,5.5,17,Sunny,1013.88,9,Summer,8.5,clear
15,69,11.5,66,Rainy,1019.72,0,Spring,2,overcast
38,49,4,0,Sunny,1027.97,10,Autumn,6,partly cloudy
23,37,4,11,Sunny,1025.74,11,Winter,5.5,clear
28,25,5.5,78,Snowy,1163.29,4,Summer,12,overcast
20,76,13.5,70,Rainy,990.58,0,Summer,4.5,overcast
0,72,6,75,Snowy,991.53,1,Winter,3.5,overcast
-10,81,2,53,Snowy,982.75,1,Winter,3.5,overcast
14,78,0.5,15,Cloudy,1001.76,2,Autumn,6,partly cloudy
0,86,19.5,61,Snowy,988.05,1,Winter,4.5,overcast
32,63,10,81,Rainy,1016.1,2,Spring,5,partly cloudy
10,78,16.5,65,Rainy,1013.08,0,Autumn,1.5,partly cloudy
39,64,7,14,Sunny,1010.59,10,Summer,9,clear
21,71,18,70,Rainy,1001.17,2,Winter,3.5,partly cloudy
-9,66,8,61,Snowy,994.79,1,Winter,2,overcast
37,25,6.5,14,Sunny,1019.93,5,Winter,6.5,clear
30,57,12.5,33,Cloudy,1002.2,1,Autumn,7,overcast
-6,71,17,94,Snowy,982.37,0,Winter,2.5,partly cloudy
21,89,15,54,Rainy,995.68,0,Autumn,2.5,partly cloudy
32,67,7.5,40,Cloudy,1016.54,2,Winter,5.5,overcast
20,82,11,99,Rainy,999.98,2,Autumn,5,partly cloudy
31,26,0.5,19,Sunny,1017.12,6,Spring,5,partly cloudy
0,75,12.5,65,Snowy,993.77,1,Winter,3,partly cloudy
32,51,7,11,Sunny,1022.43,6,Winter,8,clear
30,79,5,58,Rainy,1001.2,2,Summer,2,overcast
55,79,8,92,Cloudy,1011.51,10,Winter,1,partly cloudy
24,94,6.5,91,Rainy,990.86,0,Spring,2,partly cloudy
33,79,6.5,13,Cloudy,1003.69,2,Spring,8.5,partly cloudy
26,77,5.5,14,Cloudy,1010.16,1,Winter,8.5,partly cloudy
21,54,11.5,16,Cloudy,1010.3,3,Winter,8,partly cloudy
22,51,0.5,49,Cloudy,1001.19,1,Autumn,9,partly cloudy
-6,83,15,88,Snowy,993.8,7,Winter,1,partly cloudy
42,72,27,83,Cloudy,1011.45,1,Autumn,8,partly cloudy
21,76,7,92,Rainy,1018.18,3,Spring,1,overcast
12,52,14.5,74,Sunny,941.05,14,Spring,16.5,cloudy
12,52,10,24,Cloudy,1000.66,3,Winter,6.5,overcast
31,94,5.5,52,Rainy,1008.35,0,Autumn,1.5,partly cloudy
19,58,1,13,Cloudy,1019.71,1,Summer,5.5,overcast
19,71,4.5,22,Cloudy,1001.21,3,Autumn,6.5,partly cloudy
20,80,14,81,Cloudy,1012.53,6,Spring,2.5,overcast
-8,99,16,90,Snowy,987.61,0,Winter,3.5,overcast
57,93,4,102,Sunny,1012.19,12,Winter,13,partly cloudy
30,86,11,63,Rainy,1016.4,1,Spring,5,overcast
22,77,13.5,47,Cloudy,1008.99,4,Autumn,6,partly cloudy
11,76,7.5,99,Rainy,994.92,1,Spring,3.5,overcast
40,53,8.5,17,Sunny,1024.51,7,Winter,8.5,clear
34,73,2,41,Cloudy,1005.56,4,Spring,9,overcast
47,41,5,98,Cloudy,978.26,14,Spring,19.5,overcast
21,91,8.5,62,Rainy,1016.56,1,Summer,4.5,overcast
29,27,3.5,3,Sunny,1010.55,6,Winter,5.5,clear
38,57,7,6,Sunny,1014.62,11,Autumn,7,clear
42,24,3,12,Sunny,1023.94,6,Summer,6.5,partly cloudy
-6,97,20,63,Snowy,999.09,1,Winter,1.5,overcast
25,87,12,80,Rainy,1016.87,2,Spring,1.5,overcast
32,63,4,18,Sunny,1014.64,5,Spring,6,clear
41,47,7.5,11,Sunny,1023.15,9,Winter,8.5,partly cloudy
22,65,5.5,30,Cloudy,1009.09,1,Summer,7.5,overcast
25,57,11,14,Cloudy,1010.23,1,Summer,6.5,overcast
40,64,5.5,19,Sunny,1027.39,11,Winter,8.5,partly cloudy
33,22,6.5,3,Sunny,1022.31,10,Winter,7,clear
28,68,12,19,Cloudy,1018.34,3,Spring,5.5,overcast
27,33,4,6,Sunny,1020.28,11,Autumn,9.5,clear
-6,67,16.5,92,Snowy,991.21,1,Winter,4,overcast
11,94,9.5,77,Rainy,1013.56,0,Summer,3,partly cloudy
4,92,13.5,85,Snowy,996.85,1,Winter,1.5,overcast
16,60,4.5,48,Cloudy,1002.12,1,Autumn,6.5,partly cloudy
40,49,4.5,16,Sunny,1011.36,5,Winter,7,clear
12,63,2.5,16,Cloudy,1000.51,3,Spring,7.5,partly cloudy
32,42,0,16,Sunny,1018.41,6,Winter,9.5,clear
3,67,18.5,93,Snowy,980.05,1,Winter,2.5,overcast
23,31,6,5,Sunny,1026.32,11,Winter,6,clear
-7,77,6.5,73,Snowy,985.62,0,Winter,1.5,overcast
72,82,4,70,Sunny,1015.49,7,Spring,5,clear
-10,67,9.5,94,Snowy,985.76,1,Winter,3,overcast
39,107,25,71,Rainy,996.59,11,Spring,5.5,overcast
42,40,6,10,Sunny,1027.1,8,Winter,5.5,clear
2,96,10,50,Snowy,988.94,1,Winter,3.5,overcast
4,78,15,62,Snowy,997.87,0,Winter,2.5,overcast
22,64,16,89,Rainy,1006.88,2,Spring,2.5,partly cloudy
29,31,9.5,18,Sunny,1028.49,9,Winter,5.5,clear
30,81,9.5,72,Rainy,1014.52,3,Summer,4.5,overcast
34,63,13.5,89,Rainy,992.12,1,Winter,3,overcast
41,24,10,19,Sunny,1027.07,7,Summer,9.5,clear
38,20,1.5,5,Sunny,1020.81,8,Summer,6,partly cloudy
27,80,14.5,75,Rainy,996.26,1,Summer,4,overcast
41,26,0.5,8,Sunny,1029.64,9,Autumn,9.5,partly cloudy
30,65,11,29,Cloudy,1014.34,3,Autumn,8.5,partly cloudy
-5,95,29.5,79,Snowy,988.8,0,Winter,1.5,overcast
34,70,13.5,93,Rainy,990.02,1,Winter,3,partly cloudy
30,106,7,102,Sunny,1012.3,10,Spring,8,clear
30,26,4.5,6,Sunny,1025.13,5,Spring,9,partly cloudy
21,26,12.5,12,Sunny,1008.41,2,Autumn,19,overcast
27,67,0.5,2,Sunny,1010.91,8,Spring,6.5,clear
30,52,6,27,Cloudy,1013.51,1,Summer,8.5,overcast
16,81,20,88,Rainy,992.17,2,Winter,3,overcast
22,46,9.5,17,Sunny,1011.02,10,Summer,6.5,partly cloudy
43,37,2.5,3,Sunny,1012.08,5,Autumn,7.5,clear
-7,82,16,92,Snowy,989.51,1,Winter,4,overcast
19,62,1,42,Cloudy,1001.33,1,Spring,8,overcast
42,39,4,19,Sunny,1021.36,9,Winter,8.5,clear
27,37,6.5,13,Sunny,1026.07,7,Summer,7.5,clear
14,73,5,84,Rainy,1007.32,0,Summer,2,overcast
10,94,11.5,75,Rainy,1001.35,3,Winter,3,overcast
19,92,15.5,72,Rainy,998.75,2,Winter,4.5,overcast
29,69,13.5,88,Rainy,993.87,3,Spring,3.5,overcast
3,59,13,56,Sunny,1162.71,5,Summer,6.5,partly cloudy
24,51,10.5,37,Cloudy,1009.55,4,Autumn,8,partly cloudy
18,70,12.5,77,Rainy,1010.19,1,Summer,1,partly cloudy
10,72,6.5,64,Rainy,997.32,2,Winter,4.5,overcast
10,81,8,93,Rainy,991.99,3,Spring,4.5,overcast
27,35,9.5,19,Sunny,1014.96,7,Autumn,7.5,clear
25,60,1.5,16,Sunny,1014.47,5,Autumn,9.5,clear
22,48,8.5,82,Snowy,1002.55,10,Autumn,1.5,partly cloudy
36,33,0.5,16,Sunny,1014.17,8,Autumn,6,partly cloudy
-20,76,14.5,75,Snowy,920.48,13,Summer,17.5,cloudy
15,63,6.5,61,Rainy,1015.01,3,Winter,1,overcast
2,99,8,81,Snowy,998.49,14,Winter,2,partly cloudy
34,61,5.5,19,Sunny,1013.71,10,Summer,9.5,clear
29,57,6,8,Sunny,1029.78,10,Winter,9.5,clear
3,35,2.5,23,Cloudy,1086.31,12,Winter,4,overcast
46,100,13,96,Sunny,1025.07,0,Summer,5,partly cloudy
-4,63,14.5,83,Snowy,982.33,1,Winter,2,partly cloudy
32,31,5.5,23,Cloudy,1059.6,12,Spring,3,cloudy
4,55,3.5,49,Snowy,992.07,7,Autumn,13.5,partly cloudy
32,56,12.5,28,Cloudy,1002.97,1,Summer,7.5,partly cloudy
34,73,4.5,92,Sunny,1011.87,14,Summer,1,clear
27,99,8,87,Rainy,1000.2,2,Autumn,2,overcast
-9,62,8,63,Snowy,983.09,0,Winter,3,overcast
43,86,43,87,Rainy,991.56,8,Winter,1.5,overcast
-7,99,1,51,Snowy,991.85,0,Winter,3,overcast
-3,61,11.5,82,Snowy,999.56,0,Winter,3.5,partly cloudy
-7,92,7,85,Snowy,984.28,1,Winter,1.5,overcast
13,93,8,64,Rainy,990.97,0,Spring,1.5,partly cloudy
22,63,14.5,93,Rainy,997.29,0,Spring,3,overcast
24,62,7,40,Cloudy,1009.39,1,Spring,8.5,overcast
47,99,2,75,Sunny,1021.02,7,Autumn,4,partly cloudy
-11,69,14,52,Snowy,1094.52,4,Winter,9,cloudy
21,67,17.5,77,Rainy,1005.65,3,Autumn,3.5,partly cloudy
30,58,2,35,Snowy,1180.39,11,Autumn,2,cloudy
21,58,4,36,Cloudy,1014.12,2,Summer,8.5,overcast
23,75,14.5,74,Rainy,1013.33,3,Winter,1.5,overcast
28,96,15.5,71,Rainy,1008.96,2,Winter,1,partly cloudy
47,77,2.5,81,Sunny,1026.25,0,Winter,11,clear
41,83,1.5,88,Sunny,1015.85,4,Summer,3,clear
4,79,10,57,Snowy,992.88,0,Winter,1.5,overcast
34,63,7,77,Rainy,997.25,1,Spring,3.5,overcast
10,94,14,62,Rainy,996.24,3,Summer,4,overcast
33,22,8.5,15,Sunny,1020.11,11,Summer,6,clear
47,104,11,96,Cloudy,1006.42,0,Autumn,9,partly cloudy
34,86,11,90,Rainy,1014.39,0,Winter,4,overcast
3,81,7,76,Snowy,995.79,1,Winter,2.5,overcast
35,29,0,3,Sunny,1021.91,7,Winter,9.5,clear
23,55,13,40,Cloudy,1000.59,2,Winter,7,partly cloudy
-13,82,5,109,Snowy,987.16,14,Winter,1.5,partly cloudy
-2,67,5,55,Snowy,981.36,1,Winter,2,overcast
-4,80,8,84,Snowy,990.41,0,Winter,3.5,overcast
10,49,2.5,63,Sunny,1090.76,5,Autumn,11.5,partly cloudy
21,65,10,32,Cloudy,1010.16,2,Summer,7,partly cloudy
-8,84,19.5,89,Snowy,985.27,1,Winter,3.5,overcast
12,72,8.5,92,Rainy,1017.44,1,Spring,2.5,overcast
19,88,13,79,Rainy,995.25,1,Spring,4,overcast
30,73,17.5,52,Rainy,995.78,1,Summer,1,overcast
31,63,7.5,9,Sunny,1020.02,8,Summer,6.5,clear
4,91,17.5,85,Snowy,985.71,1,Winter,3.5,overcast
90,74,0,95,Sunny,1022.11,14,Spring,2,clear
22,66,2,7,Sunny,1010.03,5,Winter,6.5,clear
24,68,0.5,26,Cloudy,1013.91,2,Spring,7,overcast
31,65,7,82,Rainy,995.05,0,Summer,2,partly cloudy
13,92,18,70,Rainy,1008.62,1,Summer,2,overcast
21,96,16,56,Rainy,1019.2,2,Summer,2.5,partly cloudy
24,62,4,11,Cloudy,1006.02,4,Spring,9,partly cloudy
42,44,6.5,16,Sunny,1010.62,10,Winter,6.5,clear
20,60,2.5,15,Sunny,1027.21,11,Spring,6,clear
15,63,9.5,26,Cloudy,1013.94,1,Winter,8,partly cloudy
14,70,8,66,Rainy,993.43,0,Summer,3,overcast
17,59,3.5,41,Cloudy,1015.78,2,Winter,6,partly cloudy
15,81,9,60,Rainy,1013.23,0,Autumn,2.5,overcast
18,38,4.5,63,Rainy,804.06,1,Spring,17,overcast
36,64,7.5,6,Sunny,1010.63,6,Spring,8,clear
11,74,6.5,45,Cloudy,1017.15,1,Summer,7,partly cloudy
27,55,6.5,10,Sunny,1025.76,11,Spring,9,clear
37,41,0.5,17,Sunny,1027.52,7,Spring,7,clear
-6,70,3.5,82,Snowy,996.19,1,Winter,4,partly cloudy
-8,72,5,96,Sunny,1086.64,1,Summer,18.5,partly cloudy
28,48,8.5,14,Sunny,1010.68,8,Winter,6,clear
47,99,9.5,102,Rainy,1013.16,5,Winter,2,overcast
24,53,2.5,71,Sunny,879.71,5,Summer,2.5,cloudy
24,100,14.5,70,Cloudy,1011.68,4,Autumn,2,partly cloudy
21,70,11.5,13,Cloudy,1014.69,3,Spring,8.5,partly cloudy
23,92,6.5,63,Rainy,997.02,1,Winter,5,overcast
23,86,12,52,Rainy,1006.72,0,Spring,3,partly cloudy
23,67,13,15,Cloudy,1013.31,2,Autumn,9,overcast
40,23,4,4,Sunny,1013.37,8,Summer,8,partly cloudy
11,70,5.5,92,Rainy,1018.07,2,Winter,2.5,overcast
48,96,18,74,Rainy,1016.03,11,Summer,0.5,overcast
26,62,0,10,Cloudy,1018.41,2,Spring,7.5,partly cloudy
26,74,3.5,32,Cloudy,1002.49,1,Winter,8.5,overcast
-10,84,14,96,Snowy,981.21,0,Winter,1.5,partly cloudy
18,74,9,32,Cloudy,1017.4,2,Autumn,8.5,overcast
-8,62,16,65,Snowy,993.13,1,Winter,2,overcast
32,63,6,41,Cloudy,1005.1,4,Autumn,9,partly cloudy
21,96,11.5,70,Rainy,1013.99,1,Winter,4,overcast
-3,61,1.5,50,Snowy,990.06,1,Winter,4,overcast
31,42,4,5,Sunny,1015.4,7,Autumn,7.5,clear
42,85,14,81,Cloudy,1019.37,1,Spring,8,overcast
3,95,1,81,Snowy,992.39,1,Winter,2.5,partly cloudy
15,85,16.5,93,Rainy,1010.45,3,Spring,3,overcast
49,57,4,31,Snowy,877.81,3,Summer,3.5,cloudy
-4,93,1,60,Snowy,991.4,1,Winter,2.5,overcast
-4,71,0.5,99,Snowy,997.13,0,Winter,2.5,overcast
0,104,10.5,94,Snowy,999.07,0,Winter,1.5,overcast
28,31,2.5,4,Sunny,1021.62,6,Spring,8.5,clear
24,58,0.5,17,Cloudy,1015.72,4,Summer,7.5,overcast
28,54,1,41,Cloudy,1014.57,1,Winter,6,partly cloudy
33,23,0.5,9,Sunny,1029.52,11,Autumn,7,clear
37,104,2,77,Sunny,1012.59,11,Summer,10.5,partly cloudy
-10,91,16.5,85,Snowy,996.48,1,Winter,2.5,overcast
16,60,12,48,Cloudy,1019.86,4,Winter,7.5,partly cloudy
8,54,10.5,86,Sunny,1198.41,9,Autumn,11.5,overcast
28,58,0,38,Cloudy,1016.48,2,Autumn,5.5,partly cloudy
-6,67,4.5,70,Snowy,994.95,1,Winter,3.5,overcast
21,81,7.5,98,Rainy,1008.43,0,Winter,1.5,overcast
-9,70,15.5,85,Snowy,982.06,0,Winter,4,overcast
16,56,5.5,68,Rainy,916.04,10,Spring,14.5,overcast
25,67,1.5,28,Cloudy,1016.65,2,Spring,8.5,overcast
62,109,22,102,Rainy,990.28,9,Winter,3.5,partly cloudy
29,44,1,14,Sunny,1027.36,8,Winter,5.5,clear
25,53,1,6,Sunny,1023.49,8,Autumn,8.5,partly cloudy
0,78,15,97,Snowy,982.77,0,Winter,2,overcast
26,75,0,92,Cloudy,1002.58,0,Winter,9.5,overcast
39,50,5.5,10,Sunny,1025.01,8,Summer,6.5,clear
42,67,8.5,0,Sunny,1016.96,6,Summer,6,clear
47,84,44.5,85,Rainy,992.26,2,Winter,2,overcast
-6,99,10,77,Snowy,988.12,0,Winter,2.5,overcast
-11,75,3,56,Cloudy,989.74,1,Spring,17,cloudy
18,52,5,25,Cloudy,1014.04,4,Winter,7,partly cloudy
28,63,17,78,Rainy,1015.86,0,Summer,4.5,partly cloudy
1,98,6.5,96,Snowy,986.88,0,Winter,4.5,partly cloudy
31,74,5.5,75,Rainy,994.68,2,Autumn,4,partly cloudy
14,68,16,59,Rainy,1004.21,0,Spring,3.5,partly cloudy
17,101,13.5,82,Cloudy,1003.32,6,Winter,6,partly cloudy
-4,84,16.5,52,Snowy,994.16,0,Winter,5,overcast
18,54,13.5,43,Cloudy,1014.61,2,Winter,7.5,overcast
-8,76,18,89,Snowy,983.43,0,Winter,3,overcast
41,85,10,99,Sunny,1020.65,0,Summer,4.5,partly cloudy
13,20,3.5,35,Rainy,1056.62,1,Spring,1,cloudy
34,29,5.5,13,Sunny,1027.83,5,Spring,7.5,clear
21,60,17.5,84,Rainy,1018.89,0,Summer,3,overcast
43,72,10.5,16,Snowy,866.53,9,Spring,18,overcast
27,93,6.5,80,Rainy,1002.11,3,Autumn,1.5,partly cloudy
17,95,15,57,Rainy,1009.1,2,Autumn,4.5,overcast
19,77,15,88,Rainy,1012,0,Autumn,4.5,overcast
21,73,11.5,85,Rainy,1006.09,2,Spring,5.5,overcast
-10,67,14,89,Snowy,992.78,1,Winter,4,partly cloudy
-6,40,8,75,Rainy,1105.31,5,Autumn,5,cloudy
11,33,3,90,Snowy,1065.17,11,Autumn,3,overcast
28,49,0,6,Sunny,1019.81,10,Summer,9.5,partly cloudy
-1,64,11,95,Snowy,987.04,1,Winter,2,overcast
20,76,14.5,80,Rainy,1019.07,1,Spring,3,overcast
1,87,10,92,Snowy,998.22,0,Winter,2,overcast
13,70,15.5,82,Rainy,1010.3,3,Autumn,3,overcast
-3,67,5.5,98,Snowy,992.87,1,Winter,2.5,overcast
34,61,11,69,Rainy,1176.47,10,Summer,0.5,overcast
34,37,9.5,7,Sunny,1025.83,11,Summer,7.5,partly cloudy
4,83,2.5,88,Snowy,982.62,0,Winter,3,partly cloudy
26,65,6,28,Cloudy,1001.34,1,Summer,6,overcast
26,38,9.5,19,Sunny,1014.32,7,Winter,6.5,clear
25,49,8.5,17,Sunny,1018.99,9,Spring,9.5,clear
22,80,13.5,75,Rainy,1019.13,0,Summer,2.5,overcast
0,69,7.5,83,Snowy,992.99,0,Winter,2,overcast
24,60,7,21,Cloudy,1007.33,2,Spring,8,partly cloudy
-6,73,14,58,Snowy,996.69,0,Winter,4,overcast
10,70,9,55,Rainy,1007.01,1,Spring,3,overcast
25,32,9,19,Sunny,1028.76,8,Summer,7,partly cloudy
19,64,6,46,Cloudy,1001.14,3,Winter,6,overcast
39,29,4,19,Sunny,1023.55,8,Autumn,8.5,clear
31,74,14.5,59,Rainy,1015.54,2,Autumn,5,overcast
20,64,9,41,Snowy,837.98,0,Summer,2.5,cloudy
13,58,14.5,14,Cloudy,1007.25,3,Winter,8.5,partly cloudy
26,63,0.5,40,Cloudy,1011.27,1,Winter,7,partly cloudy
71,107,19,85,Sunny,1021.56,3,Summer,5.5,clear
13,83,7.5,89,Rainy,1012.4,0,Summer,4.5,overcast
24,62,9,3,Sunny,1022.74,8,Spring,8.5,clear
30,77,19,97,Rainy,1005.01,0,Winter,2,partly cloudy
0,95,17.5,67,Snowy,998.71,1,Winter,1.5,overcast
33,74,15.5,70,Rainy,1006.96,3,Autumn,2,partly cloudy
28,77,7,55,Snowy,1022.93,11,Summer,19.5,partly cloudy
-1,61,13,69,Snowy,980.53,1,Winter,2,overcast
-8,75,7.5,58,Snowy,993.83,0,Winter,1.5,overcast
-23,81,27.5,74,Snowy,981.72,8,Winter,5.5,partly cloudy
8,40,10,73,Snowy,1168.85,12,Spring,2,overcast
